restaurant_name,restaurant_latitude,restaurant_longitude,rating,price,category,tel,address,distance,source
Kordonboyu Balık Pişiricisi,38.434901,27.13943,4.8,₺₺₺,['Seafood'],902324221590.0,"Atatürk Cd. No:214/A, Alsancak, 35480 İzmir, Turkey",432.2263278691798,yelp
Cafe La Cigale,38.431544,27.13707,4.8,₺₺₺,['French'],902324214780.0,"Cumhuriyet Bulv., Fransız Kültür Merkezi No: 152, İzmir, Turkey",857.455587573409,yelp
Deniz Restaurant,38.431337,27.136043,4.4,₺₺₺₺,['Seafood'],902324644499.0,"İzmir Palas Otel, Atatürk Cad.  No: 188/ B Alsancak, 35220 İzmir, Turkey",920.2584609773764,yelp
Sardunya's,38.4372954028375,27.1421883287424,4.3,,"['Bars', 'Cafes', 'Coffee & Tea']",902324653276.0,"Kıbrıs Şehitleri Cad. 1453. Sok. No:12, Alsancak, 35220 İzmir, Turkey",146.39173403423055,yelp
Cafe Del Mundo,38.437712,27.142934,5.0,₺₺,"['Cafes', 'Breakfast & Brunch', 'Coffee & Tea']",902324210584.0,"Kıbrıs Sehitleri Cad., Muzaffer Izgü Sok. No:13, 35220 İzmir, Turkey",156.5756725216345,yelp
Roof Bar,38.436191,27.141482,4.3,₺₺,"['Bars', 'Cafes', 'Coffee & Tea']",902324639090.0,"Ege Palas Business Hotel, Cumhuriyet Bulv. No: 210 Alsancak, 35220 İzmir, Turkey",252.8064471935469,yelp
La Puerta,38.439187,27.146248,4.2,₺,['Gastropubs'],902324224457.0,"Alsancak Mah., 1469 Sk. No:69-71, 35100 İzmir, Turkey",428.6260234069807,yelp
Midyeli,38.4352989,27.1417503,4.7,₺₺,['Seafood'],902324222226.0,"İrfan Boyuer 1444 Sk. No:4/A, Alsancak, 35220 İzmir, Turkey",349.98421552329654,yelp
Ristorante Pizzeria Venedik,38.4322386,27.1381235,4.5,₺₺,"['Italian', 'Pizza']",902324221826.0,"1382 Sok. No: 10 B, Alsancak, 35220 İzmir, Turkey",749.2105994932228,yelp
Chickinn,38.4367646,27.1430536,3.9,₺₺,"['Turkish', 'Chinese', 'Barbeque']",902324650880.0,"Kıbrıs Sehitleri Cad. No.56, Alsancak, 35220 İzmir, Turkey",236.84682728148863,yelp
Alins Cafe Restaurant,38.4385289868892,27.1415490912323,2.7,₺,"['Cafes', 'Fast Food', 'Sandwiches']",902324645474.0,"Atatürk Cad. No:334/A, Alsancak, 35220 İzmir, Turkey",13.80915989779698,yelp
Manisalı Birtat,38.437573,27.143338,4.0,,"['Turkish', 'Kebab']",902324216864.0,"Kıbrıs Şehitleri Cad., No: 82/A, 35100 İzmir, Turkey",194.66364796690755,yelp
Balıkçı Hasan,38.43111,27.135607,4.4,₺₺₺,['Seafood'],902324641354.0,"Kültür Mah., Atatürk Cad. No:186, Konak, 17900 İzmir, Turkey",961.505931663219,yelp
SPR Pub Restaurant,38.4414892358439,27.1428351245316,5.0,,"['Pubs', 'Burgers', 'Pizza']",902322784243.0,"Atatürk Cad. No: 370/ 1-B, 35220 İzmir, Turkey",358.4452272639456,yelp
China Town Restaurant,38.440966,27.146538,4.2,,['Turkish'],902324224212.0,"Cumhuriyet Bulv. No:208., Alsancak, 35480 İzmir, Turkey",525.8915970486169,yelp
Kırçiçeği,38.436962,27.143105,4.5,,"['Pita', 'Lahmacun', 'Donairs']",902324643090.0,"Kıbrıs Şehitleri Cad., 1443 Sok. No:83, Alsancak, 35100 İzmir, Turkey",222.6694324828128,yelp
Yengeç Restaurant,38.437997,27.141407,4.8,₺₺₺,['Seafood'],902324645757.0,"Alsancak Mah., Atatürk Cad. No:314/A, 35220 İzmir, Turkey",494.45463934925743,yelp
Meşhur Tavacı Recep Usta,38.440797,27.142488,4.3,₺₺₺,"['Turkish', 'Steakhouses']",902324638797.0,"Atatürk Cad. No: 364, Alsancak, 35030 İzmir, Turkey",170.03779877929213,yelp
V Lounge,38.4421741121412,27.1433708444238,4.0,₺₺,"['American', 'Lounges']",902324049898.0,"Alsancak Mh., Ataturk Cd. Mert Plaza No:376/A, 35220 İzmir, Turkey",8.31062625830726,yelp
Tuzu Biberi,38.4389140040372,27.1418022116387,5.0,₺,"['Breakfast & Brunch', 'Turkish']",902324218450.0,"Atatürk Cad.No:326/1, Konak, 35500 İzmir, Turkey",386.8428885994181,yelp
La Puerta,38.439187,27.146248,4.2,₺,['Gastropubs'],902324224457.0,"Alsancak Mah., 1469 Sk. No:69-71, 35100 İzmir, Turkey",422.7600827003945,yelp
Cafe Del Mundo,38.437712,27.142934,5.0,₺₺,"['Cafes', 'Breakfast & Brunch', 'Coffee & Tea']",902324210584.0,"Kıbrıs Sehitleri Cad., Muzaffer Izgü Sok. No:13, 35220 İzmir, Turkey",499.3908159853711,yelp
Kordonboyu Balık Pişiricisi,38.434901,27.13943,4.8,₺₺₺,['Seafood'],902324221590.0,"Atatürk Cd. No:214/A, Alsancak, 35480 İzmir, Turkey",877.6113737053589,yelp
Sardunya's,38.4372954028375,27.1421883287424,4.3,,"['Bars', 'Cafes', 'Coffee & Tea']",902324653276.0,"Kıbrıs Şehitleri Cad. 1453. Sok. No:12, Alsancak, 35220 İzmir, Turkey",553.0308775268804,yelp
SPR Pub Restaurant,38.4414892358439,27.1428351245316,5.0,,"['Pubs', 'Burgers', 'Pizza']",902322784243.0,"Atatürk Cad. No: 370/ 1-B, 35220 İzmir, Turkey",87.48933380161725,yelp
China Town Restaurant,38.440966,27.146538,4.2,,['Turkish'],902324224212.0,"Cumhuriyet Bulv. No:208., Alsancak, 35480 İzmir, Turkey",315.0021104636254,yelp
Roof Bar,38.436191,27.141482,4.3,₺₺,"['Bars', 'Cafes', 'Coffee & Tea']",902324639090.0,"Ege Palas Business Hotel, Cumhuriyet Bulv. No: 210 Alsancak, 35220 İzmir, Turkey",685.7167672203019,yelp
Midyeli,38.4352989,27.1417503,4.7,₺₺,['Seafood'],902324222226.0,"İrfan Boyuer 1444 Sk. No:4/A, Alsancak, 35220 İzmir, Turkey",775.3167081486006,yelp
Red Point Sushi,38.441,27.1485,4.0,,['Japanese'],,"Alsancak, 35030 İzmir, Turkey",473.7086047932205,yelp
Chickinn,38.4367646,27.1430536,3.9,₺₺,"['Turkish', 'Chinese', 'Barbeque']",902324650880.0,"Kıbrıs Sehitleri Cad. No.56, Alsancak, 35220 İzmir, Turkey",604.1504980802855,yelp
Kırçiçeği,38.436962,27.143105,4.5,,"['Pita', 'Lahmacun', 'Donairs']",902324643090.0,"Kıbrıs Şehitleri Cad., 1443 Sok. No:83, Alsancak, 35100 İzmir, Turkey",582.0787976020162,yelp
Amfora Balık,38.44197,27.143126,4.0,,['Seafood'],902324635874.0,"Atatürk Cad., No: 372 D: 1/A, 35920 İzmir, Turkey",28.353755657789836,yelp
Aysel Abla Ev Yemekelri,38.439557,27.143781,4.3,₺₺,['Homemade Food'],902324222244.0,"Kıbrıs Şehitleri Cad. No:159/A, 35040 İzmir, Turkey",296.5680717964724,yelp
Manisalı Birtat,38.437573,27.143338,4.0,,"['Turkish', 'Kebab']",902324216864.0,"Kıbrıs Şehitleri Cad., No: 82/A, 35100 İzmir, Turkey",513.9664671153549,yelp
Pizza Pizza,38.440979,27.143996,4.5,,['Pizza'],904444500.0,"Kıbrıs Şehitleri Cad., No: 146/A, 35030 İzmir, Turkey",148.9267743525532,yelp
Yaşam Vegan Cafe,38.437658322536,27.1441784905582,5.0,,"['Vegan', 'Cafes']",905340330372.0,"Alsancak Mah., 1484. Sk. No:9/A, 35220 İzmir, Turkey",510.49746541455534,yelp
Yengeç Restaurant,38.437997,27.141407,4.8,₺₺₺,['Seafood'],902324645757.0,"Alsancak Mah., Atatürk Cad. No:314/A, 35220 İzmir, Turkey",601.4256862661414,yelp
Meşhur Tavacı Recep Usta,38.440797,27.142488,4.3,₺₺₺,"['Turkish', 'Steakhouses']",902324638797.0,"Atatürk Cad. No: 364, Alsancak, 35030 İzmir, Turkey",476.1726025533837,yelp
Tuzu Biberi,38.4389140040372,27.1418022116387,5.0,₺,"['Breakfast & Brunch', 'Turkish']",902324218450.0,"Atatürk Cad.No:326/1, Konak, 35500 İzmir, Turkey",538.9033997292058,yelp
V Lounge,38.4421741121412,27.1433708444238,4.0,₺₺,"['American', 'Lounges']",902324049898.0,"Alsancak Mh., Ataturk Cd. Mert Plaza No:376/A, 35220 İzmir, Turkey",461.74095272954486,yelp
La Puerta,38.439187,27.146248,4.2,₺,['Gastropubs'],902324224457.0,"Alsancak Mah., 1469 Sk. No:69-71, 35100 İzmir, Turkey",163.00977754244664,yelp
China Town Restaurant,38.440966,27.146538,4.2,,['Turkish'],902324224212.0,"Cumhuriyet Bulv. No:208., Alsancak, 35480 İzmir, Turkey",160.59251331116286,yelp
Cafe La Cigale,38.431544,27.13707,4.8,₺₺₺,['French'],902324214780.0,"Cumhuriyet Bulv., Fransız Kültür Merkezi No: 152, İzmir, Turkey",1324.5920104690815,yelp
Cafe Del Mundo,38.437712,27.142934,5.0,₺₺,"['Cafes', 'Breakfast & Brunch', 'Coffee & Tea']",902324210584.0,"Kıbrıs Sehitleri Cad., Muzaffer Izgü Sok. No:13, 35220 İzmir, Turkey",494.94229521028,yelp
Red Point Sushi,38.441,27.1485,4.0,,['Japanese'],,"Alsancak, 35030 İzmir, Turkey",129.98223831899418,yelp
Kordonboyu Balık Pişiricisi,38.434901,27.13943,4.8,₺₺₺,['Seafood'],902324221590.0,"Atatürk Cd. No:214/A, Alsancak, 35480 İzmir, Turkey",923.3053773130137,yelp
Sardunya's,38.4372954028375,27.1421883287424,4.3,,"['Bars', 'Cafes', 'Coffee & Tea']",902324653276.0,"Kıbrıs Şehitleri Cad. 1453. Sok. No:12, Alsancak, 35220 İzmir, Turkey",574.4190152217573,yelp
Roof Bar,38.436191,27.141482,4.3,₺₺,"['Bars', 'Cafes', 'Coffee & Tea']",902324639090.0,"Ege Palas Business Hotel, Cumhuriyet Bulv. No: 210 Alsancak, 35220 İzmir, Turkey",694.2137700782484,yelp
Midyeli,38.4352989,27.1417503,4.7,₺₺,['Seafood'],902324222226.0,"İrfan Boyuer 1444 Sk. No:4/A, Alsancak, 35220 İzmir, Turkey",739.4368657482643,yelp
Chickinn,38.4367646,27.1430536,3.9,₺₺,"['Turkish', 'Chinese', 'Barbeque']",902324650880.0,"Kıbrıs Sehitleri Cad. No.56, Alsancak, 35220 İzmir, Turkey",547.4180279364729,yelp
SPR Pub Restaurant,38.4414892358439,27.1428351245316,5.0,,"['Pubs', 'Burgers', 'Pizza']",902322784243.0,"Atatürk Cad. No: 370/ 1-B, 35220 İzmir, Turkey",468.9077762598244,yelp
Ristorante Pizzeria Venedik,38.4322386,27.1381235,4.5,₺₺,"['Italian', 'Pizza']",902324221826.0,"1382 Sok. No: 10 B, Alsancak, 35220 İzmir, Turkey",1205.1108230183186,yelp
Kırçiçeği,38.436962,27.143105,4.5,,"['Pita', 'Lahmacun', 'Donairs']",902324643090.0,"Kıbrıs Şehitleri Cad., 1443 Sok. No:83, Alsancak, 35100 İzmir, Turkey",529.9869462333312,yelp
Cortador Brazilian Steakhouse,38.4400228,27.1497275,3.5,,['Brazilian'],905333469723.0,"Liman Cad. 10 / L Alsancak, Konak, 35230 İzmir, Turkey",163.98387474152273,yelp
Manisalı Birtat,38.437573,27.143338,4.0,,"['Turkish', 'Kebab']",902324216864.0,"Kıbrıs Şehitleri Cad., No: 82/A, 35100 İzmir, Turkey",473.3082550004934,yelp
Köfteci Turgay,38.436505,27.144658,4.0,,"['Turkish', 'Meatballs']",902324040033.0,"Alsancak Mah., 1456. Sok. No:92-B, 35220 İzmir, Turkey",473.0641891967319,yelp
Murano's,38.447361,27.173954,4.0,,['Italian'],905398216588.0,"Çınarlı Mah., Ozan Abay Cad. No:8, K:1, 35170 İzmir, Turkey",368.9399244319534,yelp
Topraktan Pastanesi,38.442474,27.181253,4.7,₺₺,"['Desserts', 'Coffee & Tea', 'Cafes']",902323432221.0,"159. Sok. No:9/ A, Bornova, 35110 İzmir, Turkey",962.3834106911204,yelp
Sultanahmet Köftecisi,38.4511629507546,27.1788383156494,3.8,₺₺,['Meatballs'],902324352322.0,"Gürel İş Mrk., Adalet Mah. Manas Bulv.No:31-D Bayraklı, 35100 İzmir, Turkey",968.1359514380874,yelp
Kardeşler Pide Kebap Salonu,38.438581,27.18054,4.0,,"['Turkish', 'Kebab']",902324864025.0,"Fatih Cad., No: 35, 35030 İzmir, Turkey",1124.615219157145,yelp
Antakya İl Sınırı,38.452622,27.180277,2.0,,['Turkish'],902324619911.0,"Mansuroğlu Mah., 1593/1 Sok. No:1, Bayraklı, 35535 İzmir, Turkey",1171.05410003357,yelp
Emirgan Sütiş,38.453389,27.177265,2.0,,"['Turkish', 'Breakfast & Brunch', 'Cafes']",902325020980.0,"Adalet Mah., Manas Blv. No:37, 35530 İzmir, Turkey",1074.0862159988692,yelp
Samsun Pide Evi,38.463373,27.213075,4.8,,['Turkish'],902323744400.0,"Kazim Dirik Cad. 159 Sok. No: 33 / A, 35370 İzmir, Turkey",570.323868495217,yelp
Gusto,38.463518,27.215969,4.8,₺₺,['Turkish'],902323883559.0,"Süvari Cad., No: 20/A, Bornova Belediyesi Yakını, İzmir, Turkey",657.9284416419341,yelp
Meşhur Nazilli Pide ve Çorba Salonu,38.466472,27.219041,5.0,,['Turkish'],902323880779.0,"538 Sok. No: 12, 35100 İzmir, Turkey",676.2907027784142,yelp
Cafe Şölen,38.465489,27.21753,4.6,₺₺,"['Coffee & Tea', 'Cafes']",902323881556.0,"Mustafa Kemal Cad. No: 11/A, 35330 İzmir, Turkey",603.4269461363813,yelp
Coco Loco,38.46311,27.215232,3.8,₺₺,"['Italian', 'Cafes']",902323744682.0,"Süvari Cad. No: 13/B, Bornova, 35030 İzmir, Turkey",663.3573625745897,yelp
Tusem Mantı ve Kahvaltı Evi,38.4652784278179,27.2211393029022,5.0,₺,"['Turkish Ravioli', 'Breakfast & Brunch']",902323398103.0,"Kazım Karabekir Cd. No.32 / A, Bornova, 35030 İzmir, Turkey",894.0536141992562,yelp
Bodrum Balıkçısı,38.4653516973707,27.2063058614731,5.0,,"['Turkish', 'Pubs']",,"Yüzbaşı İbrahim Hakkı Caddesi 151, Yüzbaşı İbrahim Hakkı Caddesi No:151, 35100 İzmir, Turkey",575.5983408941286,yelp
Kebap 74,38.4661755558074,27.2200846600715,4.0,₺,['Turkish'],902323887331.0,"1. Sk, Bornova, 35030 İzmir, Turkey",772.9144285104314,yelp
Eren Döner ve Kebap,38.466414,27.2192191,4.0,,['Turkish'],,"166. Sk Küçükpark, Bornova, 35040 İzmir, Turkey",693.0386089746902,yelp
Namlı Ciğer,38.462169,27.211426,4.0,,['Turkish'],902323398749.0,"Küçükpark Mevki, 175 Sok. No: 21 D: 1, İzmir, Turkey",691.1692376881739,yelp
Rcs Cafe,38.4630394,27.2147961,4.0,₺₺₺,"['Cafes', 'Coffee & Tea']",902323436065.0,"Süvari Cad. Bo:32/ A, Bornova, 35030 İzmir, Turkey",651.9015913403447,yelp
Ohannes Burger,38.460488,27.215264,4.0,₺,"['Fast Food', 'Burgers']",902323739970.0,"Kazım Dirik Mah., 162 Sok.No:14 Küçükpark Bornova, 35040 İzmir, Turkey",931.995083955901,yelp
Bolulu Hasan Usta Süt Tatlıları,38.465825,27.219003,4.5,,"['Ice Cream & Frozen Yogurt', 'Restaurants']",902323422727.0,"Fevzi Çakmak Cad., No: 4/A, 35030 İzmir, Turkey",699.1923479072551,yelp
Cafe Rezine,38.463691,27.216307,4.7,₺,"['Coffee & Tea', 'Cafes']",902323424176.0,"Erzene Mah., Süvari Cad.  Park Apt. No: 14/B, 35030 İzmir, Turkey",659.8074877963007,yelp
Sevim Lokantası,38.465443,27.218941,4.2,₺₺,"['Turkish', 'Meatballs']",902323881532.0,"Fevzi Çakmak Cad. No: 20/ A, Bornova, 35030 İzmir, Turkey",712.7157323259219,yelp
Yağbasan Şarküteri,38.4635420764073,27.2160765604841,4.0,₺,['Delis'],,"Mustafa Kemal Cad.154 Sok. No:4/ D, Bornova, 35030 İzmir, Turkey",661.1242462165321,yelp
Kardeşler Sandwich & Köfte Salonu,38.459604,27.211726,4.6,,['Turkish'],902323745564.0,"Kazım Dirik Mah. Küçük Park Mevki, 168 Sok. No: 2/A, Ege Üniversitesi Yakını, İzmir, Turkey",976.0819626838692,yelp
Cafe Reci's,38.4632542,27.2155128,3.3,₺₺,"['Italian', 'Fish & Chips', 'Pizza']",902323436065.0,"Süvari Cad. 32 /A, Bornova, 35030 İzmir, Turkey",661.2704278497049,yelp
Kardelen Pide Çorba Kebap Salonu,38.4660036062003,27.2206736428527,4.0,,"['Turkish', 'Barbeque']",,"12. Sk, Bornova, 35030 İzmir, Turkey",827.612334315373,yelp
Tabure Büfe ve Çay Evi,38.464899,27.208686,4.5,,['Cafeteria'],,"Gediz Cad. 520. Sok., Bornova, 35030 İzmir, Turkey",466.16163766195695,yelp
Tepekule A7 Şehir Kulübü,38.464857,27.163491,4.0,,['Turkish'],902324626730.0,"Anadolu Cad., Tepekule Sergi ve Kongre Sergi Sarayı No: 40, İzmir, Turkey",157.14936548133605,yelp
Doyuran Lokantası,38.46303,27.165611,0.0,,['Turkish'],902323419655.0,"1913 Sok. No: 6/A, 35030 İzmir, Turkey",258.1749429480838,yelp
Mevlana Pide & Döner,38.464185,27.165988,0.0,,"['Pita', 'Donairs']",902323719420.0,"Bayraklı Mah., Ord. Prof. Dr. Ekrem Akurgal Sok. No:49A, 35530 İzmir, Turkey",291.7306448246578,yelp
Romantik Cafe,38.463558,27.16571,0.0,,"['Coffee & Tea', 'Cafes']",902323453454.0,"1914 Sok. No: 3, 35030 İzmir, Turkey",259.56402662925865,yelp
Pınar Büfe,38.4662285,27.1668301,0.0,,['Fast Food'],902323231761.0,"1688 Sok. No: 31/A, 35580 İzmir, Turkey",463.14132368470433,yelp
Ayın Kebap & Lahmacun,38.4671638,27.1676501,4.0,,['Lahmacun'],,"Donanmacı Mah., 1719 Sk.No: 19 / A Karşıyaka, 35580 İzmir, Turkey",585.4455597937742,yelp
Pizza Pizza,38.462471,27.173844,0.0,,['Pizza'],904444500.0,"1643. Sok. No: 8, 35030 İzmir, Turkey",975.5255325710548,yelp
Tepekule A7 Şehir Kulübü,38.464857,27.163491,4.0,,['Turkish'],902324626730.0,"Anadolu Cad., Tepekule Sergi ve Kongre Sergi Sarayı No: 40, İzmir, Turkey",453.1294726426716,yelp
Saime Sultan Yalısı,38.4658809,27.1505167,3.5,,['Turkish'],902323722929.0,"1649 Sok. No: 79, Karşıyaka, 35100 İzmir, Turkey",735.6935596939971,yelp
Mevlana Pide & Döner,38.464185,27.165988,0.0,,"['Pita', 'Donairs']",902323719420.0,"Bayraklı Mah., Ord. Prof. Dr. Ekrem Akurgal Sok. No:49A, 35530 İzmir, Turkey",681.1612662318671,yelp
Doyuran Lokantası,38.46303,27.165611,0.0,,['Turkish'],902323419655.0,"1913 Sok. No: 6/A, 35030 İzmir, Turkey",717.3917931262632,yelp
Pınar Büfe,38.4662285,27.1668301,0.0,,['Fast Food'],902323231761.0,"1688 Sok. No: 31/A, 35580 İzmir, Turkey",693.7296719997763,yelp
Romantik Cafe,38.463558,27.16571,0.0,,"['Coffee & Tea', 'Cafes']",902323453454.0,"1914 Sok. No: 3, 35030 İzmir, Turkey",692.4625982947365,yelp
Ayın Kebap & Lahmacun,38.4671638,27.1676501,4.0,,['Lahmacun'],,"Donanmacı Mah., 1719 Sk.No: 19 / A Karşıyaka, 35580 İzmir, Turkey",763.8541355473626,yelp
Cordelia Blue Cafe,38.475468,27.158848,2.0,,['Turkish'],902323641919.0,"1720 Sok. 38/ A, Karşıyaka, 35590 İzmir, Turkey",967.8722368860268,yelp
Saime Sultan Yalısı,38.4658809,27.1505167,3.5,,['Turkish'],902323722929.0,"1649 Sok. No: 79, Karşıyaka, 35100 İzmir, Turkey",160.94201238928432,yelp
Cordelia Blue Cafe,38.475468,27.158848,2.0,,['Turkish'],902323641919.0,"1720 Sok. 38/ A, Karşıyaka, 35590 İzmir, Turkey",1229.1093868256455,yelp
Hasır Ocakbaşı Kobalak,38.458537,27.118485,4.5,₺,"['Turkish', 'Kebab']",902323646007.0,"Donanmacı Mah., 1715. Sok. No: 65, Akbank Yakını, İzmir, Turkey",396.15619823706095,yelp
Villa Grilla,38.456697,27.11916,5.0,,['Pizza'],902323810808.0,"1690 Sok. No: 44/B, Karşıyaka, 35580 İzmir, Turkey",187.4315691520769,yelp
Hisarönü Çaycısı,38.4559742,27.1231379,4.0,₺₺,['Turkish'],902323646404.0,"Cemal gürsel Cad. 168, Karsiyaka, 35510 İzmir, Turkey",257.43819129719617,yelp
Özlem Lokantası,38.4555821195338,27.1191587043686,4.7,₺₺,"['Turkish', 'Rice']",902323687395.0,"Donanmaci Mah., 1722 Sok. No:7/A karşıyaka, 35090 İzmir, Turkey",106.5825532550104,yelp
Konyalı Etli Ekmek ve Fırın Kebabı,38.453652,27.117304,4.0,,['Turkish'],902323818141.0,"Yalı Mah., Uslu Apt. Yalı Cad.  No: 276/ A, İzmir, Turkey",318.66665981657223,yelp
Ayla Tantuni,38.455458,27.119362,4.6,₺,['Fast Food'],902323692325.0,"Donanmacı Mah., Kemal Paşa Cad. No:7-A, 35580 İzmir, Turkey",85.72721901902335,yelp
Zeytinyağlı,38.4577715481181,27.1164431226539,4.8,₺,['Turkish'],902323698741.0,"1716. Sk .No.3 /A, Karşıyaka, 35110 İzmir, Turkey",436.8758514024886,yelp
Pelmenni Geleneksel Sibirya Mantısı,38.4536487,27.1161656,5.0,,['Russian'],902323625395.0,"Fazilbey Cad.No:4/C 2039 Sok. No:3, Atakent, Karşıyaka, 35530 İzmir, Turkey",404.4189058459347,yelp
Öz Efe Manisalı Kebap,38.456615,27.116624,5.0,₺,"['Turkish', 'Kebab']",902323690404.0,"1715 Sok. No: 17/A, 35590 İzmir, Turkey",354.4868115109654,yelp
Kebapçı Saim,38.455918,27.118133,4.0,₺,['Chee Kufta'],902323818931.0,"1721. sk, Karşıyaka, 35530 İzmir, Turkey",203.26067478115309,yelp
Keyff İskele Fasıl Restoran,38.455363,27.120008,3.5,,['Turkish'],902323640888.0,"Karşıyaka Vapur İskelesi, 35110 İzmir, Turkey",28.724802445460053,yelp
Burger King,38.45644,27.117932,1.0,,"['Fast Food', 'Burgers']",902323698585.0,"Donanmacı Mah. Kemal Paşa Cad. 1717 Sok. No: 110, Karşıyaka, 35920 İzmir, Turkey",244.8122135575438,yelp
Biraver Cafe & Bar,38.4535074362059,27.1170700965424,4.0,₺,"['Pubs', 'Cafes', 'Coffee & Tea']",902323694458.0,"Cemal Gürsel Cd. 278/ A, Karşıyaka, 35480 İzmir, Turkey",344.5623038664378,yelp
İstanbul Kokoreç,38.456089,27.1189308,4.0,,['Turkish'],902323647917.0,"1690 Sok. No: 2, 35580 İzmir, Turkey",242.8892514610364,yelp
Deniz Restoran,38.450222,27.109407,4.0,₺₺₺₺,"['Seafood Markets', 'Restaurants']",902323644464.0,"Yalı Cad., Karşıyaka Spor Kulubü No: 396 K: Zemin, 35430 İzmir, Turkey",1103.9701709788324,yelp
Hisar Söğüş,38.458667,27.12008,4.0,,['Turkish'],902323687567.0,"1690. Sok. No: 98/B, 35110 İzmir, Turkey",377.5777738732742,yelp
Kivi,38.455496,27.118839,3.0,,['Turkish'],902323641028.0,"1723. Sok. No: 9, 35110 İzmir, Turkey",131.14960783169852,yelp
Pizza Villa,38.4560149542572,27.1175898994751,3.5,₺,['Pizza'],,"Donanmacı Mah., Karşıyaka, 35530 İzmir, Turkey",251.41107183861996,yelp
Enver Usta Et Lokantası,38.4582315230181,27.1158718121337,4.3,₺,['Turkish'],,"1878. Sk ., Karşıyaka, 35110 İzmir, Turkey",507.84513673659455,yelp
Ezo Ana Mantı Evi,38.4593993,27.1205925,5.0,,['Turkish'],,"İzmir Adliye Sarayı Yanı, Bayraklı, 35530 Izmir, Turkey",459.0513765093214,yelp
Kent Restoran,38.450777,27.106885,4.3,₺₺₺,['Seafood'],902323693074.0,"Yalı Cad., Karşıyaka, 35520 İzmir, Turkey",353.18051969265804,yelp
Deniz Restoran,38.450222,27.109407,4.0,₺₺₺₺,"['Seafood Markets', 'Restaurants']",902323644464.0,"Yalı Cad., Karşıyaka Spor Kulubü No: 396 K: Zemin, 35430 İzmir, Turkey",131.81309466162145,yelp
Bolu Mangal Bostan,38.4518219,27.1041843,5.0,,"['Turkish', 'Barbeque']",902324412500.0,"Kazım Dirik Cad. No.7, Pasaport, 35580 İzmir, Turkey",615.3857518714035,yelp
Tuzu Biberi,38.4500088686542,27.1115513763112,4.0,₺₺,"['Breakfast & Brunch', 'Barbeque']",902323646665.0,"Tuna Mh., Cemal Gürsel Cad. No:382, Karşıyaka, 35580 İzmir, Turkey",102.57912285939418,yelp
Pelmenni Geleneksel Sibirya Mantısı,38.4536487,27.1161656,5.0,,['Russian'],902323625395.0,"Fazilbey Cad.No:4/C 2039 Sok. No:3, Atakent, Karşıyaka, 35530 İzmir, Turkey",671.5208386391997,yelp
Dante Cafe & Bar,38.4490935620889,27.1116020902991,4.2,₺₺,"['Bars', 'Cafeteria']",902323230317.0,"Aksoy Mahallesi, Park İçi Yolu, 35580 Karşıyaka/İzmir, Turkey",98.27215737193744,yelp
Agora Çaycısı,38.5116882,27.3222008,3.6,₺₺,"['Coffee & Tea', 'Cafeteria', 'Cafes']",902324642042.0,"Yalı Cad., No: 294 D: 1/A, 35600 İzmir, Turkey",272.14626313909463,yelp
Konyalı Etli Ekmek ve Fırın Kebabı,38.453652,27.117304,4.0,,['Turkish'],902323818141.0,"Yalı Mah., Uslu Apt. Yalı Cad.  No: 276/ A, İzmir, Turkey",746.60950345085,yelp
Cafe La Vie,38.4534243984897,27.1009753690461,4.7,₺₺,"['Cafes', 'Coffee & Tea']",902323643506.0,"Bostanlı Mah., Cemal Gürsel Cad. No:407/A, 35540 İzmir, Turkey",944.958737305261,yelp
Aksoy Pide Salonu,38.4550674041927,27.1069512912487,5.0,,['Turkish'],902323236643.0,"Aksoy Mah., 1745 Sok. No:17/A, Karşıyaka, 35110 İzmir, Turkey",697.3615705544638,yelp
Biraver Cafe & Bar,38.4535074362059,27.1170700965424,4.0,₺,"['Pubs', 'Cafes', 'Coffee & Tea']",902323694458.0,"Cemal Gürsel Cd. 278/ A, Karşıyaka, 35480 İzmir, Turkey",720.6625860528553,yelp
Öz Efe Manisalı Kebap,38.456615,27.116624,5.0,₺,"['Turkish', 'Kebab']",902323690404.0,"1715 Sok. No: 17/A, 35590 İzmir, Turkey",951.8039440040808,yelp
Özlem Lokantası,38.4555821195338,27.1191587043686,4.7,₺₺,"['Turkish', 'Rice']",902323687395.0,"Donanmaci Mah., 1722 Sok. No:7/A karşıyaka, 35090 İzmir, Turkey",1008.7906383782404,yelp
Aralık Sonu Ocakbaşı,38.45606,27.099699,4.5,₺,['Barbeque'],902323370574.0,"Cemal Gürsel Cad., 1788 Sok. No:3/A, 35590 İzmir, Turkey",1197.63315545366,yelp
Durock,38.4522488985563,27.1162665132447,4.0,,"['Pubs', 'Cafes', 'Coffee & Tea']",902323645666.0,"Yalı Cad. No:318 /A, Karşıyaka, 35520 İzmir, Turkey",582.6362941170809,yelp
Zeytinyağlı,38.4577715481181,27.1164431226539,4.8,₺,['Turkish'],902323698741.0,"1716. Sk .No.3 /A, Karşıyaka, 35110 İzmir, Turkey",1053.674831207748,yelp
Rakım 35 Restaurant,38.4507420277827,27.1128831989502,4.0,,['Seafood'],902323686935.0,"Yalı Cad. No:376, Karşıyaka, 35480 İzmir, Turkey",244.34255946085284,yelp
